2994,21
2995,9
2996,17
2997,15
2998,22
2999,15
3000,22
3001,15
3002,17
3003,6
3004,13
3005,13
3006,24
3007,25
3008,26
3009,23
3010,30
3011,41
3012,51
3013,48
3014,37
3015,26
3016,32
3017,31
3018,30
3019,23
3020,24
3021,29
3022,32
3023,40
3024,37
3025,32
3026,17
3027,24
3028,15
3029,21
3030,14
3031,20
3032,22
3033,20
3034,28
3035,20
3036,23
3037,23
3038,29
3039,29
3040,15
3041,14
3042,7
3043,16
3044,14
3045,13
3046,4
3047,7
3048,11
3049,12
3050,7
3051,0
3052,0
3053,0
3054,4
3055,4
3056,7
3057,4
3058,13
3059,12
3060,20
3061,-1
3062,-1
3063,27
3064,22
3065,17
3066,21
3067,21
3068,14
3069,14
3070,14
3071,14
3072,18
3073,15
3074,14
3075,16
3076,20
3077,18
3078,25
3079,17
3080,21
3081,22
3082,20
3083,24
3084,28
3085,41
3086,47
3087,44
3088,41
3089,51
3090,51
3091,57
3092,36
3093,23
3094,18
3095,16
3096,29
3097,17
3098,22
3099,10
3100,10
3101,9
3102,7
3103,16
3104,10
3105,9
3106,9
3107,15
3108,17
3109,12
3110,9
3111,14
3112,16
3113,16
3114,19
3115,19
3116,22
3117,17
3118,11
3119,5
3120,9
3121,10
3122,12
3123,4
3124,2
3125,3
3126,3
3127,8
3128,5
3129,14
3130,17
3131,21
3132,17
3133,14
3134,20
3135,16
3136,22
3137,13
3138,14
3139,13
3140,13
3141,16
3142,5
3143,5
3144,2
3145,5
3146,4
3147,3
3148,4
3149,9
3150,13
3151,11
3152,13
3153,6
3154,16
3155,11
3156,23
3157,14
3158,22
3159,19
3160,20
3161,14
3162,9
3163,13
3164,16
3165,19
3166,22
3167,17
3168,9
3169,0
3170,3
3171,3
3172,10
3173,11
3174,18
3175,11
3176,11
3177,8
3178,11
3179,16
3180,23
3181,25
3182,17
3183,11
3184,6
3185,7
3186,9
3187,12
3188,14
3189,11
3190,16
3191,11
3192,14
3193,7
3194,7
3195,5
3196,3
3197,3
3198,6
3199,6
3200,12
3201,7
3202,18
3203,21
3204,21
3205,34
3206,27
3207,21
3208,15
3209,13
3210,11
3211,9
3212,15
3213,20
3214,18
3215,16
3216,19
3217,13
3218,12
3219,13
3220,15
3221,13
3222,9
3223,7
3224,21
3225,21
3226,36
3227,22
3228,22
3229,16
3230,14
3231,12
3232,6
3233,11
3234,15
3235,12
3236,13
3237,13
3238,21
3239,18
3240,12
3241,10
3242,14
3243,12
3244,10
3245,10
3246,13
3247,11
3248,8
3249,8
3250,18
3251,22
3252,21
3253,13
3254,21
3255,26
3256,28
3257,18
3258,21
3259,16
3260,24
3261,31
3262,38
3263,24
3264,18
3265,12
3266,25
3267,21
3268,29
3269,22
3270,20
3271,26
3272,29
3273,29
3274,32
3275,37
3276,47
3277,48
3278,43
3279,35
3280,28
3281,22
3282,18
3283,14
3284,24
3285,24
3286,25
3287,26
3288,24
3289,23
3290,22
3291,27
3292,24
3293,15
3294,8
3295,16
3296,24
3297,25
3298,30
3299,26
3300,41
3301,34
3302,45
3303,45
3304,43
3305,30
3306,18
3307,22
3308,17
3309,22
3310,15
3311,16
3312,9
3313,5
3314,9
3315,12
3316,12
3317,16
3318,16
3319,16
3320,15
3321,14
3322,16
3323,15
3324,15
3325,15
3326,13
3327,15
3328,15
3329,16
3330,21
3331,24
3332,25
3333,24
3334,27
3335,27
3336,26
3337,27
3338,25
3339,18
3340,18
3341,18
3342,18
3343,18
3344,15
3345,15
3346,18
3347,21
3348,23
3349,27
3350,31
3351,30
3352,27
3353,26
3354,17
3355,23
3356,19
3357,27
3358,18
3359,30
3360,9
3361,14
3362,12
3363,12
3364,11
3365,13
3366,18
3367,13
3368,11
3369,20
3370,17
3371,25
3372,21
3373,29
3374,31
3375,26
3376,33
3377,38
3378,38
3379,32
3380,28
3381,33
3382,29
3383,25
3384,22
3385,20
3386,19
3387,21
3388,20
3389,18
3390,12
3391,15
3392,13
3393,18
3394,27
3395,30
3396,44
3397,48
3398,65
3399,50
3400,38
3401,10
3402,15
3403,15
3404,15
3405,13
3406,12
3407,22
3408,27
3409,23
3410,20
3411,12
3412,21
3413,18
3414,20
3415,22
3416,20
3417,24
3418,12
3419,21
3420,16
3421,22
3422,15
3423,22
3424,16
3425,23
3426,22
3427,19
3428,7
3429,0
3430,2
3431,5
3432,7
3433,3
3434,1
3435,0
3436,2
3437,3
3438,3
3439,2
3440,3
3441,12
3442,12
3443,19
3444,21
3445,27
3446,22
3447,15
3448,21
3449,17
3450,13
3451,9
3452,14
3453,19
3454,10
3455,10
3456,17
3457,17
3458,13
3459,2
3460,6
3461,12
3462,22
3463,19
3464,14
3465,6
3466,16
3467,11
3468,12
3469,0
3470,6
3471,11
3472,15
3473,14
3474,7
3475,5
3476,4
3477,2
3478,6
3479,4
3480,11
3481,9
3482,13
3483,12
3484,16
3485,13
3486,6
3487,11
3488,9
3489,11
3490,1
3491,10
3492,7
3493,20
3494,16
3495,27
3496,30
3497,38
3498,37
3499,29
3500,27
3501,19
3502,22
3503,22
3504,23
3505,25
3506,21
3507,27
3508,22
3509,27
3510,19
3511,22
3512,21
3513,33
3514,28
3515,28
3516,34
3517,37
3518,35
3519,35
3520,22
3521,13
3522,15
3523,11
3524,22
3525,17
3526,15
3527,5
3528,8
3529,6
3530,11
3531,4
3532,4
3533,6
3534,10
3535,10
3536,6
3537,3
3538,5
3539,2
3540,8
3541,14
3542,21
3543,22
3544,26
3545,26
3546,25
3547,16
3548,13
3549,6
3550,3
3551,4
3552,6
3553,6
3554,5
3555,5
3556,9
3557,5
3558,7
3559,4
3560,7
3561,13
3562,13
3563,20
3564,17
3565,22
3566,24
3567,23
3568,16
3569,6
3570,7
3571,7
3572,11
3573,8
3574,8
3575,6
3576,4
3577,11
3578,9
3579,13
3580,8
3581,5
3582,10
3583,8
3584,8
3585,3
3586,4
3587,6
3588,9
3589,8
3590,7
3591,0
3592,3
3593,7
3594,10
3595,9
3596,7
3597,4
3598,11
3599,11
3600,11
3601,2
3602,7
3603,7
3604,10
3605,12
3606,16
3607,13
3608,7
3609,8
3610,11
3611,11
3612,11
3613,16
3614,11
3615,7
3616,3
3617,3
3618,4
3619,1
3620,2
3621,0
3622,0
3623,3
3624,5
3625,6
3626,2
3627,6
3628,4
3629,5
3630,4
3631,4
3632,6
3633,1
3634,9
3635,14
3636,22
3637,17
3638,12
3639,7
3640,9
3641,15
3642,31
3643,35
3644,37
3645,20
3646,10
3647,4
3648,2
3649,6
3650,5
3651,7
3652,2
3653,5
3654,5
3655,5
3656,2
3657,1
3658,1
3659,1
3660,1
3661,1
3662,2
3663,14
3664,12
3665,13
3666,8
3667,9
3668,9
3669,3
3670,15
3671,11
3672,20
3673,10
3674,12
3675,7
3676,7
3677,5
3678,4
3679,2
3680,4
3681,7
3682,6
3683,11
3684,6
3685,9
3686,6
3687,13
3688,11
3689,13
3690,6
3691,10
3692,4
3693,5
3694,2
3695,2
3696,10
3697,8
3698,14
3699,10
3700,19
3701,16
3702,18
3703,13
3704,11
3705,6
3706,15
3707,12
3708,18
3709,11
3710,23
3711,25
3712,21
3713,20
3714,19
3715,16
3716,19
3717,18
3718,27
3719,15
3720,16
3721,7
3722,13
3723,11
3724,13
3725,6
3726,1
3727,5
3728,7
3729,15
3730,9
3731,19
3732,16
3733,26
3734,23
3735,29
3736,26
3737,27
3738,19
3739,16
3740,13
3741,16
3742,13
3743,16
3744,15
3745,14
3746,6
3747,4
3748,9
3749,11
3750,7
3751,9
3752,14
3753,22
3754,23
3755,22
3756,25
3757,25
3758,33
3759,34
3760,29
3761,26
3762,25
3763,36
3764,31
3765,27
3766,18
3767,14
3768,6
3769,0
3770,11
3771,15
3772,18
3773,10
3774,8
3775,12
3776,10
3777,18
3778,11
3779,18
3780,11
3781,20
3782,15
3783,12
3784,16
3785,11
3786,13
3787,3
3788,3
3789,1
3790,0
3791,0
3792,0
3793,0
3794,5
3795,9
3796,9
3797,7
3798,3
3799,5
3800,5
3801,5
3802,5
3803,9
3804,12
3805,12
3806,10
3807,7
3808,19
3809,23
3810,22
3811,12
3812,15
3813,11
3814,8
3815,3
3816,5
3817,12
3818,9
3819,7
3820,0
3821,6
3822,9
3823,9
3824,8
3825,14
3826,14
3827,13
3828,13
3829,18
3830,15
3831,7
3832,9
3833,13
3834,21
3835,17
3836,16
3837,8
3838,8
3839,3
3840,20
3841,21
3842,32
3843,24
3844,30
3845,19
3846,21
3847,16
3848,18
3849,10
3850,10
3851,7
3852,12
3853,7
3854,11
3855,10
3856,21
3857,25
3858,22
3859,18
3860,20
3861,25
3862,25
3863,16
3864,14
3865,11
3866,10
3867,18
3868,35
3869,32
3870,28
3871,14
3872,24
3873,27
3874,30
3875,37
3876,37
3877,34
3878,28
3879,16
3880,16
3881,16
3882,15
3883,11
3884,19
3885,20
3886,19
3887,20
3888,16
3889,27
3890,18
3891,16
3892,8
3893,8
3894,12
3895,20
3896,18
3897,21
3898,15
3899,23
3900,22
3901,26
3902,22
3903,27
3904,20
3905,17
3906,13
3907,13
3908,12
3909,10
3910,7
3911,9
3912,12
3913,9
3914,11
3915,10
3916,13
3917,14
3918,7
3919,6
3920,11
3921,18
3922,27
3923,25
3924,27
3925,20
3926,27
3927,29
3928,32
3929,29
3930,29
3931,29
3932,24
3933,29
3934,29
3935,31
3936,20
3937,20
3938,16
3939,22
3940,18
3941,26
3942,14
3943,12
3944,11
3945,15
3946,33
3947,36
3948,50
3949,35
3950,34
3951,24
3952,25
3953,12
3954,12
3955,10
3956,16
3957,18
3958,18
3959,22
3960,25
3961,26
3962,20
3963,16
3964,17
3965,18
3966,10
3967,13
3968,22
3969,28
3970,31
3971,34
3972,43
3973,51
3974,44
3975,39
3976,19
3977,21
3978,20
3979,22
3980,21
3981,14
3982,20
3983,20
3984,20
3985,21
3986,22
3987,34
3988,25
3989,22
3990,13
3991,16
3992,18
3993,22
3994,27
3995,20
3996,16
3997,11
3998,22
3999,25
4000,33
4001,30
4002,36
4003,39
4004,37
4005,28
4006,24
4007,24
4008,29
4009,28
4010,20
4011,13
4012,8
4013,8
4014,3
4015,7
4016,22
4017,34
4018,27
4019,20
4020,18
4021,20
4022,13
4023,7
4024,11
4025,13
4026,10
4027,11
4028,18
4029,16
4030,18
4031,11
4032,19
4033,18
4034,16
4035,11
4036,6
4037,9
4038,9
4039,11
4040,9
4041,6
4042,13
4043,23
4044,31
4045,20
4046,23
4047,21
4048,22
4049,18
4050,19
4051,22
4052,12
4053,11
4054,10
4055,8
4056,4
4057,5
4058,5
4059,6
4060,4
4061,4
4062,10
4063,9
4064,11
4065,4
4066,4
4067,12
4068,20
4069,25
4070,14
4071,13
4072,13
4073,11
4074,15
4075,17
4076,16
4077,19
4078,12
4079,16
4080,15
4081,16
4082,8
4083,9
4084,7
4085,6
4086,7
4087,5
4088,10
4089,15
4090,24
4091,38
4092,32
4093,39
4094,27
4095,29
4096,23
4097,18
4098,25
4099,15
4100,23
4101,19
4102,26
4103,23
4104,23
4105,22
4106,30
4107,35
4108,29
4109,34
4110,22
4111,29
4112,20
4113,19
4114,21
4115,14
4116,18
4117,7
4118,14
4119,10
4120,19
4121,16
4122,17
4123,13
4124,13
4125,11
4126,15
4127,9
4128,10
4129,2
4130,10
4131,7
4132,7
4133,1
4134,2
4135,2
4136,7
4137,9
4138,10
4139,10
4140,7
4141,8
4142,4
4143,9
4144,10
4145,11
4146,16
4147,13
4148,16
4149,9
4150,9
4151,7
4152,4
4153,4
4154,2
4155,2
4156,4
4157,1
4158,3
4159,2
4160,8
4161,15
4162,22
4163,20
4164,20
4165,20
4166,16
4167,14
4168,7
4169,15
4170,18
4171,25
4172,24
4173,24
4174,19
4175,13
4176,18
4177,23
4178,25
4179,16
4180,9
4181,11
4182,11
4183,15
4184,19
4185,28
4186,33
4187,40
4188,48
4189,57
4190,50
4191,35
4192,28
4193,19
4194,19
4195,11
4196,18
4197,18
4198,27
4199,22
4200,20
4201,8
4202,6
4203,11
4204,14
4205,13
4206,9
4207,12
4208,21
4209,20
4210,18
4211,27
4212,27
4213,25
4214,20
4215,16
4216,19
4217,32
4218,20
4219,28
4220,24
4221,30
4222,14
4223,18
4224,20
4225,23
4226,15
4227,9
4228,12
4229,13
4230,10
4231,13
4232,18
4233,25
4234,21
4235,26
4236,27
4237,27
4238,20
4239,22
4240,23
4241,28
4242,27
4243,33
4244,39
4245,39
4246,38
4247,32
4248,34
4249,26
4250,25
4251,17
4252,22
4253,17
4254,22
4255,20
4256,25
4257,19
4258,31
4259,38
4260,58
4261,66
4262,73
4263,72
4264,61
4265,45
4266,26
4267,30
4268,27
4269,35
4270,32
4271,31
4272,31
4273,27
4274,29
4275,32
4276,32
4277,35
4278,32
4279,29
4280,30
4281,37
4282,47
4283,48
4284,46
4285,48
4286,56
4287,48
4288,43
4289,38
4290,40
4291,38
4292,41
4293,36
4294,36
4295,32
4296,41
4297,41
4298,33
4299,37
4300,31
4301,44
4302,33
4303,40
4304,35
4305,39
4306,39
4307,34
4308,34
4309,21
4310,20
4311,20
4312,24
4313,24
4314,17
4315,18
4316,13
4317,17
4318,9
4319,4
4320,12
4321,15
4322,18
4323,26
4324,31
4325,35
4326,32
4327,34
4328,33
4329,42
4330,37
4331,38
4332,39
4333,31
4334,30
4335,17
4336,25
4337,23
4338,29
4339,30
4340,22
4341,17
4342,8
4343,12
4344,7
4345,11
4346,17
4347,18
4348,20
4349,10
4350,9
4351,9
4352,16
4353,16
4354,18
4355,20
4356,27
4357,27
4358,21
4359,25
4360,21
4361,22
4362,23
4363,21
4364,19
4365,15
4366,19
4367,17
4368,19
4369,16
4370,20
4371,14
4372,8
4373,6
4374,4
4375,6
4376,7
4377,12
4378,18
4379,21
4380,22
4381,19
4382,24
4383,28
4384,24
4385,24
4386,17
4387,27
4388,20
4389,25
4390,23
4391,25
4392,24
4393,28
4394,25
4395,22
4396,20
4397,25
4398,31
4399,30
4400,24
4401,19
4402,18
4403,13
4404,8
4405,6
4406,11
4407,11
4408,9
4409,15
4410,17
4411,22
4412,18
4413,28
4414,18
4415,11
4416,9
4417,9
4418,9
4419,0
4420,6
4421,7
4422,8
4423,3
4424,2
4425,1
4426,8
4427,11
4428,19
4429,13
4430,13
4431,6
4432,7
4433,16
4434,23
4435,21
4436,17
4437,18
4438,22
4439,25
4440,25
4441,27
4442,23
4443,15
4444,17
4445,16
4446,25
4447,22
4448,24
4449,27
4450,27
4451,35
4452,26
4453,26
4454,26
4455,32
4456,37
4457,32
4458,36
4459,26
4460,31
4461,25
4462,36
4463,33
4464,31
4465,24
4466,17
4467,21
4468,26
4469,24
4470,22
4471,16
4472,26
4473,30
4474,28
4475,24
4476,15
4477,18
4478,13
4479,11
4480,14
4481,11
4482,20
4483,19
4484,17
4485,7
4486,6
4487,13
4488,16
4489,9
4490,3
4491,4
4492,4
4493,7
4494,7
4495,9
4496,13
4497,11
4498,21
4499,21
4500,21
4501,23
4502,20
4503,19
4504,29
4505,33
4506,30
4507,32
4508,18
4509,25
4510,11
4511,14
4512,1
4513,8
4514,12
4515,13
4516,13
4517,9
4518,11
4519,6
4520,8
4521,6
4522,12
4523,14
4524,19
4525,12
4526,18
4527,23
4528,29
4529,16
4530,11
4531,5
4532,4
4533,2
4534,2
4535,2
4536,0
4537,7
4538,7
4539,8
4540,0
4541,7
4542,13
4543,14
4544,11
4545,4
4546,7
4547,6
4548,7
4549,6
4550,3
4551,4
4552,2
4553,4
4554,4
4555,11
4556,8
4557,15
4558,7
4559,13
4560,6
4561,6
4562,4
4563,4
4564,4
4565,10
4566,9
4567,18
4568,10
4569,13
4570,11
4571,10
4572,16
4573,15
4574,23
4575,17
4576,15
4577,14
4578,15
4579,11
4580,20
4581,16
4582,25
4583,15
4584,16
4585,8
4586,10
4587,20
4588,18
4589,14
4590,3
4591,9
4592,16
4593,24
4594,29
4595,22
4596,19
4597,15
4598,18
4599,15
4600,25
4601,23
4602,29
4603,25
4604,21
4605,14
4606,6
4607,6
4608,7
4609,5
4610,14
4611,13
4612,24
4613,22
4614,21
4615,18
4616,18
4617,28
4618,26
4619,31
4620,30
4621,34
4622,36
4623,35
4624,38
4625,45
4626,56
4627,56
4628,43
4629,35
4630,26
4631,21
4632,7
4633,17
4634,20
4635,20
4636,18
4637,16
4638,16
4639,16
4640,14
4641,22
4642,23
4643,23
4644,21
4645,17
4646,32
4647,43
4648,40
4649,48
4650,42
4651,49
4652,37
4653,41
4654,39
4655,37
4656,31
4657,29
4658,24
4659,21
4660,15
4661,18
4662,12
4663,15
4664,20
4665,26
4666,31
4667,34
4668,40
4669,39
4670,43
4671,45
4672,58
4673,47
4674,54
4675,44
4676,56
4677,53
4678,58
4679,43
4680,32
4681,23
4682,34
4683,41
4684,38
4685,37
4686,30
4687,39
4688,25
4689,22
4690,22
4691,27
4692,25
4693,21
4694,21
4695,31
4696,27
4697,27
4698,24
4699,24
4700,20
4701,14
4702,17
4703,20
4704,20
4705,18
4706,21
4707,21
4708,27
4709,28
4710,29
4711,30
4712,36
4713,42
4714,43
4715,35
4716,35
4717,38
4718,31
4719,40
4720,35
4721,37
4722,27
4723,23
4724,25
4725,22
4726,17
4727,6
4728,6
4729,14
4730,16
4731,22
4732,15
4733,23
4734,19
4735,35
4736,42
4737,55
4738,49
4739,47
4740,44
4741,47
4742,40
4743,39
4744,30
4745,32
4746,24
4747,27
4748,27
4749,28
4750,34
4751,32
4752,24
4753,26
4754,29
4755,40
4756,38
4757,38
4758,34
4759,34
4760,36
4761,45
4762,43
4763,44
4764,32
4765,39
4766,40
4767,44
4768,42
4769,49
4770,58
4771,65
4772,54
4773,46
4774,33
4775,30
4776,41
4777,39
4778,40
4779,28
4780,19
4781,26
4782,18
4783,28
4784,18
4785,26
4786,33
4787,53
4788,54
4789,49
4790,45
4791,46
4792,53
4793,52
4794,53
4795,46
4796,35
4797,27
4798,28
4799,24
4800,92
4801,97
4802,90
4803,76
4804,73
4805,70
4806,70
4807,59
4808,58
4809,55
4810,59
4811,54
4812,60
4813,53
4814,59
4815,46
4816,44
4817,29
4818,27
4819,26
4820,27
4821,35
4822,35
4823,41
4824,29
4825,37
4826,28
4827,36
4828,34
4829,37
4830,31
4831,33
4832,33
4833,38
4834,31
4835,23
4836,16
4837,10
4838,13
4839,15
4840,13
4841,13
4842,5
4843,7
4844,5
4845,16
4846,20
4847,25
4848,17
4849,15
4850,8
4851,11
4852,10
4853,17
4854,16
4855,12
4856,6
4857,10
4858,19
4859,19
4860,34
4861,38
4862,37
4863,31
4864,26
4865,25
4866,18
4867,13
4868,16
4869,19
4870,23
4871,14
4872,9
4873,7
4874,11
4875,8
4876,7
4877,8
4878,17
4879,19
4880,13
4881,6
4882,7
4883,16
4884,23
4885,24
4886,23
4887,23
4888,17
4889,12
4890,9
4891,10
4892,11
4893,12
4894,21
4895,16
4896,12
4897,8
4898,14
4899,14
4900,20
4901,24
4902,34
4903,31
4904,25
4905,20
4906,29
4907,42
4908,38
4909,37
4910,40
4911,50
4912,51
4913,41
4914,28
4915,21
4916,20
4917,21
4918,21
4919,20
4920,22
4921,18
4922,22
4923,18
4924,15
4925,5
4926,11
4927,19
4928,26
4929,23
4930,22
4931,20
4932,18
4933,20
4934,19
4935,26
4936,23
4937,28
4938,26
4939,29
4940,24
4941,23
4942,17
4943,18
4944,15
4945,19
4946,13
4947,11
4948,9
4949,9
4950,9
4951,6
4952,24
4953,37
4954,38
4955,32
4956,35
4957,37
4958,38
4959,27
4960,21
4961,18
4962,15
4963,22
4964,25
4965,29
4966,24
4967,24
4968,32
4969,41
4970,50
4971,46
4972,45
4973,36
4974,35
4975,36
4976,33
4977,29
4978,34
4979,32
4980,44
4981,64
4982,94
4983,88
4984,70
4985,71
4986,81
4987,83
4988,63
4989,53
4990,38
4991,29
4992,24
4993,24
4994,19
4995,15
4996,6
4997,1
4998,0
4999,1
5000,1
5001,5
5002,7
5003,9
5004,9
5005,5
5006,8
5007,4
5008,11
5009,6
5010,6
5011,0
5012,5
5013,6
5014,10
5015,4
5016,3
5017,0
5018,0
5019,0
5020,0
5021,0
5022,0
5023,0
5024,4
5025,12
5026,12
5027,18
5028,18
5029,21
5030,32
5031,33
5032,21
5033,13
5034,1
5035,4
5036,5
5037,14
5038,18
5039,19
5040,11
5041,6
5042,14
5043,12
5044,12
5045,0
5046,2
5047,7
5048,12
5049,23
5050,36
5051,44
5052,47
5053,44
5054,39
5055,32
5056,17
5057,19
5058,27
5059,41
5060,45
5061,41
5062,40
5063,28
5064,21
5065,16
5066,26
5067,18
5068,11
5069,6
5070,7
5071,12
5072,4
5073,6
5074,1
5075,1
5076,0
5077,6
5078,18
5079,30
5080,30
5081,18
5082,11
5083,10
5084,21
5085,17
5086,18
5087,14
5088,14
5089,11
5090,14
5091,14
5092,10
5093,4
5094,9
5095,14
5096,10
5097,17
5098,11
5099,17
5100,8
5101,14
5102,16
5103,26
5104,33
5105,33
5106,37
5107,26
5108,21
5109,18
5110,24
5111,20
5112,9
5113,6
5114,6
5115,5
5116,0
5117,4
5118,7
5119,9
5120,12
5121,14
5122,19
5123,13
5124,11
5125,9
5126,6
5127,3
5128,3
5129,13
5130,19
5131,15
5132,4
5133,7
5134,12
5135,13
5136,9
5137,4
5138,6
5139,1
5140,1
5141,0
5142,0
5143,0
5144,4
5145,6
5146,6
5147,0
5148,2
5149,14
5150,34
5151,54
5152,69
5153,66
5154,59
5155,36
5156,33
5157,18
5158,11
5159,0
5160,0
5161,0
5162,0
5163,0
5164,1
5165,1
5166,13
5167,19
5168,23
5169,14
5170,5
5171,5
5172,11
5173,16
5174,18
5175,18
5176,18
5177,-1
5178,-1
5179,-1
5180,-1
5181,-1
5182,-1
5183,-1
5184,-1
5185,-1
5186,-1
5187,-1
5188,-1
5189,-1
5190,-1
5191,-1
5192,-1
5193,-1
5194,-1
5195,18
5196,0
5197,15
5198,19
5199,19
5200,19
5201,12
5202,3
5203,6
5204,11
5205,11
5206,8
5207,6
5208,6
5209,12
5210,11
5211,11
5212,7
5213,3
5214,13
5215,31
5216,47
5217,47
5218,31
5219,17
5220,14
5221,18
5222,22
5223,22
5224,21
5225,21
5226,19
5227,14
5228,7
5229,6
5230,10
5231,14
5232,9
5233,3
5234,0
5235,4
5236,4
5237,8
5238,2
5239,4
5240,8
5241,14
5242,20
5243,19
5244,23
5245,49
5246,71
5247,69
5248,38
5249,9
5250,9
5251,14
5252,20
5253,18
5254,13
5255,10
5256,10
5257,8
5258,8
5259,2
5260,2
5261,0
5262,4
5263,14
5264,25
5265,20
5266,11
5267,5
5268,13
5269,25
5270,26
5271,26
5272,25
5273,34
5274,39
5275,38
5276,33
5277,24
5278,24
5279,24
5280,22
5281,17
5282,17
5283,22
5284,27
5285,26
5286,9
5287,4
5288,0
5289,0
5290,3
5291,4
5292,4
5293,4
5294,1
5295,18
5296,30
5297,33
5298,15
5299,10
5300,10
5301,16
5302,20
5303,21
5304,14
5305,6
5306,0
5307,10
5308,15
5309,24
5310,15
5311,14
5312,14
5313,21
5314,21
5315,21
5316,22
5317,16
5318,12
5319,4
5320,13
5321,13
5322,17
5323,7
5324,5
5325,4
5326,20
5327,19
5328,20
5329,5
5330,12
5331,15
5332,22
5333,14
5334,6
5335,4
5336,13
5337,20
5338,31
5339,32
5340,37
5341,28
5342,32
5343,38
5344,36
5345,35
5346,27
5347,24
5348,21
5349,26
5350,34
5351,29
5352,21
5353,21
5354,21
5355,0
5356,0
5357,0
5358,0
5359,0
5360,0
5361,0
5362,0
5363,0
5364,0
5365,0
5366,0
5367,10
5368,18
5369,18
5370,18
5371,18
5372,18
5373,18
5374,18
5375,18
5376,20
5377,20
5378,20
5379,20
5380,20
5381,21
5382,29
5383,29
5384,27
5385,21
5386,13
5387,4
5388,7
5389,12
5390,13
5391,11
5392,18
5393,28
5394,33
5395,37
5396,30
5397,19
5398,7
5399,7
5400,7
5401,2
5402,0
5403,0
5404,1
5405,5
5406,9
5407,8
5408,2
5409,1
5410,4
5411,7
5412,10
5413,16
5414,15
5415,16
5416,22
5417,25
5418,27
5419,18
5420,19
5421,12
5422,10
5423,6
5424,8
5425,6
5426,19
5427,21
5428,20
5429,4
5430,0
5431,0
5432,0
5433,3
5434,14
5435,19
5436,29
5437,29
5438,34
5439,35
5440,36
5441,40
5442,31
5443,35
5444,37
5445,35
5446,34
5447,26
5448,27
5449,15
5450,11
5451,11
5452,14
5453,15
5454,15
5455,17
5456,23
5457,24
5458,22
5459,13
5460,-1
5461,-1
5462,7
5463,12
5464,15
5465,25
5466,37
5467,36
5468,34
5469,22
5470,13
5471,4
5472,4
5473,11
5474,22
5475,23
5476,16
5477,9
5478,4
5479,6
5480,3
5481,13
5482,22
5483,26
5484,18
5485,22
5486,33
5487,40
5488,40
5489,32
5490,30
5491,30
5492,34
5493,37
5494,37
5495,26
5496,18
5497,19
5498,38
5499,52
5500,53
5501,39
5502,17
5503,9
5504,6
5505,12
5506,16
5507,15
5508,16
5509,20
5510,30
5511,24
5512,32
5513,33
5514,40
5515,24
5516,15
5517,7
5518,16
5519,19
5520,23
5521,11
5522,6
5523,1
5524,1
5525,1
5526,0
5527,0
5528,1
5529,1
5530,5
5531,4
5532,4
5533,4
5534,7
5535,13
5536,17
5537,17
5538,11
5539,20
5540,29
5541,33
5542,19
5543,6
5544,6
5545,14
5546,12
5547,12
5548,2
5549,4
5550,1
5551,1
5552,3
5553,4
5554,4
5555,0
5556,1
5557,12
5558,26
5559,39
5560,46
5561,48
5562,51
5563,43
5564,34
5565,33
5566,36
5567,28
5568,24
5569,16
5570,27
5571,21
5572,22
5573,27
5574,29
5575,37
5576,23
5577,17
5578,14
5579,19
5580,25
5581,23
5582,23
5583,19
5584,21
5585,29
5586,38
5587,37
5588,33
5589,21
5590,24
5591,21
5592,26
5593,19
5594,17
5595,19
5596,32
5597,26
5598,21
5599,6
5600,17
5601,14
5602,21
5603,14
5604,32
5605,31
5606,47
5607,55
5608,66
5609,70
5610,66
5611,66
5612,70
5613,70
5614,59
5615,53
5616,49
5617,57
5618,53
5619,65
5620,64
5621,68
5622,52
5623,42
5624,31
5625,27
5626,35
5627,42
5628,41
5629,29
5630,21
5631,17
5632,24
5633,23
5634,18
5635,23
5636,21
5637,27
5638,14
5639,10
5640,5
5641,9
5642,17
5643,26
5644,33
5645,32
5646,24
5647,16
5648,16
5649,21
5650,29
5651,26
5652,21
5653,10
5654,8
5655,16
5656,28
5657,37
5658,39
5659,36
5660,36
5661,31
5662,26
5663,19
5664,21
5665,26
5666,26
5667,31
5668,29
5669,21
5670,13
5671,13
5672,21
5673,23
5674,23
5675,20
5676,20
5677,20
5678,12
5679,6
5680,4
5681,11
5682,11
5683,5
5684,0
5685,6
5686,6
5687,5
5688,0
5689,2
5690,2
5691,3
5692,3
5693,3
5694,11
5695,13
5696,14
5697,8
5698,3
5699,12
5700,23
5701,29
5702,31
5703,31
5704,36
5705,31
5706,31
5707,34
5708,39
5709,36
5710,24
5711,23
5712,14
5713,16
5714,13
5715,14
5716,21
5717,19
5718,23
5719,18
5720,17
5721,24
5722,28
5723,33
5724,26
5725,23
5726,21
5727,21
5728,19
5729,19
5730,25
5731,19
5732,11
5733,0
5734,7
5735,7
5736,6
5737,1
5738,1
5739,1
5740,0
5741,0
5742,0
5743,2
5744,2
5745,8
5746,8
5747,10
5748,4
5749,1
5750,1
5751,7
5752,24
5753,37
5754,49
5755,37
5756,28
5757,17
5758,24
5759,29
